picUrl,name,profileLink,department,deptLink
https://pureportal.coventry.ac.uk//files-asset/64156328/Prof_Pic.jpg,Deji Aremu,https://pureportal.coventry.ac.uk/en/persons/deji-aremu,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//files-asset/52258076/1525574188067.png,Cristian Ryan Argamino,https://pureportal.coventry.ac.uk/en/persons/cristian-ryan-argamino,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//files-asset/28184345/99440DE7_C767_4B7C_B6BA_963667ED09B0.jpeg,Kiev Ariza,https://pureportal.coventry.ac.uk/en/persons/kiev-ariza,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//files-asset/23044894/Screenshot_2018_08_24_15.40.54.png,Sylvester Arnab,https://pureportal.coventry.ac.uk/en/persons/sylvester-arnab,Research Centre in Postdigital Cultures,https://pureportal.coventry.ac.uk/en/organisations/research-centre-in-postdigital-cultures
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Muhammad Arshad,https://pureportal.coventry.ac.uk/en/persons/muhammad-arshad,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//files-asset/59691365/1601534448231.jpg,Vipavinee Artpradid,https://pureportal.coventry.ac.uk/en/persons/vipavinee-artpradid,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,John Arvanitakis,https://pureportal.coventry.ac.uk/en/persons/john-arvanitakis,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ken Asare,https://pureportal.coventry.ac.uk/en/persons/ken-asare,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Corrin Ascott,https://pureportal.coventry.ac.uk/en/persons/corrin-ascott,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Folajimi Ashiru,https://pureportal.coventry.ac.uk/en/persons/folajimi-ashiru,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Craig Ashley,https://pureportal.coventry.ac.uk/en/persons/craig-ashley,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/12026137/patricia_fsae.jpg,Patricia Ashman,https://pureportal.coventry.ac.uk/en/persons/patricia-ashman,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Rjaa Jawad Ashraf,https://pureportal.coventry.ac.uk/en/persons/rjaa-jawad-ashraf,Research Centre for Fluid and Complex Systems,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-fluid-and-complex-systems
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Adnan Aslam,https://pureportal.coventry.ac.uk/en/persons/adnan-aslam,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//files-asset/57357/photo.jpeg,Farzana Aslam,https://pureportal.coventry.ac.uk/en/persons/farzana-aslam,"School of Computing, Mathematics and Data Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-computing-mathematics-and-data-sciences
https://pureportal.coventry.ac.uk//files-asset/13144567/Jaguar_30th_June16_50_RKP.JPG,Hussan Aslam,https://pureportal.coventry.ac.uk/en/persons/hussan-aslam,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/27053837/pic.jpg,Muhammad Aslam,https://pureportal.coventry.ac.uk/en/persons/muhammad-aslam-2,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mujahid Asmal-Lee,https://pureportal.coventry.ac.uk/en/persons/mujahid-asmal-lee,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/18880131/Aspinall_2018.png,Richard Aspinall,https://pureportal.coventry.ac.uk/en/persons/richard-aspinall,Centre for Intelligent Healthcare,https://pureportal.coventry.ac.uk/en/organisations/centre-for-intelligent-healthcare
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Rudolph Asumda,https://pureportal.coventry.ac.uk/en/persons/rudolph-asumda,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/60222766/PP.jpeg,Eylul Deran Atalay,https://pureportal.coventry.ac.uk/en/persons/eylul-deran-atalay,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Christopher Atkin,https://pureportal.coventry.ac.uk/en/persons/christopher-atkin,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Kay Leanne Atkin,https://pureportal.coventry.ac.uk/en/persons/kay-leanne-atkin,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Samantha Atkins,https://pureportal.coventry.ac.uk/en/persons/samantha-atkins,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Shalika Atlas,https://pureportal.coventry.ac.uk/en/persons/shalika-atlas,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//files-asset/30301485/vaniaul.png,Vani Aul,https://pureportal.coventry.ac.uk/en/persons/vani-aul,School of Marketing and Management,https://pureportal.coventry.ac.uk/en/organisations/school-of-marketing-and-management
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Beth Auld,https://pureportal.coventry.ac.uk/en/persons/beth-auld,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//files-asset/84031/photo.jpeg,Kristin Aune,https://pureportal.coventry.ac.uk/en/persons/kristin-aune,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/60045/photo.jpeg,Stephen Austin,https://pureportal.coventry.ac.uk/en/persons/stephen-austin,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//files-asset/53671366/WhatsApp_Image_2022_05_13_at_12.55.12_PM.jpeg,Mark Axon,https://pureportal.coventry.ac.uk/en/persons/mark-axon,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/25758683/LRM_EXPORT_33623794722693_20180918_173200176_01_min.jpeg,Haseeb Ayaz,https://pureportal.coventry.ac.uk/en/persons/haseeb-ayaz,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//files-asset/27908730/Picture1.png,Rami Ayoubi,https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi,Centre Global Learning,https://pureportal.coventry.ac.uk/en/organisations/centre-global-learning
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,James Ayre,https://pureportal.coventry.ac.uk/en/persons/james-ayre,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/42433430/IMG_20210531_WA0017_1.jpg,Hoor Ayub,https://pureportal.coventry.ac.uk/en/persons/hoor-ayub,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//files-asset/24067932/IMG_20181209_221121.jpg,Evronia Azer,https://pureportal.coventry.ac.uk/en/persons/evronia-azer,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Farzaneh Azizsafaei,https://pureportal.coventry.ac.uk/en/persons/farzaneh-azizsafaei,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//files-asset/44577666/Maryam_Azizsafaei_photo.jpg,Maryam Azizsafaei,https://pureportal.coventry.ac.uk/en/persons/maryam-azizsafaei,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//files-asset/44514267/Picture_1.png,Muhammad Azizuddin,https://pureportal.coventry.ac.uk/en/persons/muhammad-azizuddin,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Fahd Azzouz,https://pureportal.coventry.ac.uk/en/persons/fahd-azzouz,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Gbolahan Olusegun Babalola,https://pureportal.coventry.ac.uk/en/persons/gbolahan-olusegun-babalola,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//files-asset/51640828/COV_CCSMM_7518.jpg,Abiola Babatunde,https://pureportal.coventry.ac.uk/en/persons/abiola-babatunde,Research Centre for Computational Science and Mathematical Modelling,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-computational-science-and-mathematical-modell
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Stacey Babington,https://pureportal.coventry.ac.uk/en/persons/stacey-babington,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/22235219/1.jpg,Meghdad Bagheri,https://pureportal.coventry.ac.uk/en/persons/meghdad-bagheri,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//files-asset/11580202/COVENTRY_HLS_2623.jpg,Nim Bahia,https://pureportal.coventry.ac.uk/en/persons/nim-bahia,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/28524011/Witold_Bahr.jpg,Witold Bahr,https://pureportal.coventry.ac.uk/en/persons/witold-bahr,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//files-asset/28959488/MingwenBai.jpg,Mingwen Bai,https://pureportal.coventry.ac.uk/en/persons/mingwen-bai,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Anthony Bailey,https://pureportal.coventry.ac.uk/en/persons/anthony-bailey,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jessica Bailey,https://pureportal.coventry.ac.uk/en/persons/jessica-bailey,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/93668/photo.jpeg,Narinder Bains,https://pureportal.coventry.ac.uk/en/persons/narinder-bains,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Stuart Baird,https://pureportal.coventry.ac.uk/en/persons/stuart-baird,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ali Alperen Bakir,https://pureportal.coventry.ac.uk/en/persons/ali-alperen-bakir,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//files-asset/6834430/LBmugshot.jpg,Laurence J Baldwin,https://pureportal.coventry.ac.uk/en/persons/laurence-j-baldwin,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/41067482/download.png,Lindsay Balfour,https://pureportal.coventry.ac.uk/en/persons/lindsay-balfour,Research Centre in Postdigital Cultures,https://pureportal.coventry.ac.uk/en/organisations/research-centre-in-postdigital-cultures
https://pureportal.coventry.ac.uk//files-asset/21492555/Jane_Ball.jpg,Jane Ball,https://pureportal.coventry.ac.uk/en/persons/jane-ball,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Kirstie Ball,https://pureportal.coventry.ac.uk/en/persons/kirstie-ball-2,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Pamela Ball,https://pureportal.coventry.ac.uk/en/persons/pamela-ball,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Brandon Ballard,https://pureportal.coventry.ac.uk/en/persons/brandon-ballard,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
